itemid,shopid,name,stock,sold,liked,price,rating_star,total_rating,rating_1,rating_2,rating_3,rating_4,rating_5,shop_location,shop
17689322737,63373354,Furnibest Kursi Kantor Kursi Hadao Kursi Meeting Jaring,1069,283,1439,179000.0,4.682584269662922,356,4,4,13,59,276,KAB. TANGERANG,shopee
18464759409,206370735,Kursi Lipat Camping  Outdoor Portable Kursi Gunung / Bangku LIPAT/KURSI LIPAT SERBAGUNA,9642,486,708,60800.0,4.76456191874694,2062,14,16,50,277,1705,KAB. TANGERANG,shopee
22157423271,1073096870,Kursi Rias Kursi Estetik Kursi Kamar Kursi Salon Kursi Makeup Kursi Rias Minimalis  Kursi Bar Kursi Kupu-kupu,814,112,520,145000.0,4.9743589743589745,39,0,0,0,1,38,KOTA TANGERANG,shopee
22004407035,598299309,Kursi bakso 25cm 50cm 75cm / bangku kafe / kursi bakso / kursi cafe / kursi teras / bangku bakso / kursi bakso /kursi outdoor,116029,95,1050,76900.0,4.666666666666667,987,23,10,42,123,789,KOTA SURABAYA,shopee
18262929579,12140301,"Kursi Kantor, Kursi Kerja, Kursi Belajar, Kursi Baru",8186,1090,4390,262000.0,4.758862876254181,2990,31,24,87,351,2497,KOTA TANGERANG,shopee
19312178784,28618070,( BISA COD ) PROMO BANGKU PLASTIK SEDANG SEGI MUNDO SQUAT BENCH SHINPO SIP-178 / BANGKU JONGKOK ANAK DEWASA / BANGKU KECIL / TEMPAT DUDUK KECIL / BANGKU SEGI MURAH,99662,194,416,13499.0,4.760141093474426,1134,8,8,33,150,935,KOTA JAKARTA UTARA,shopee
23545729453,933915287,Damaindah Kursi / Kursi Belajar / Kursi Kantor / Kursi Makan / Kursi Meja Rias / Kursi Komputer / Kursi Kamar / Minimalis,3311,364,16387,109000.0,4.770101925254814,883,9,4,24,107,739,KOTA TANGERANG,shopee
23075817273,236553923,[FREE ONGKIR & BISA COD] Kursi Bangku Bakso Baso Plastik Rotan Anyaman Rattan Tabitha Coklat,19835,115,79,23900.0,4.877862595419847,131,1,1,2,5,122,KOTA BEKASI,shopee
21475484176,721291484,Vusign Folding Chair / Kursi Lipat Outdoor Camping Mancing Menampung Kapasitas 70-90kg Tanpa Sandaran VS90XX,533,105,1820,39000.0,4.7727272727272725,638,4,3,20,80,531,KAB. TANGERANG,shopee
23192519463,933915287,Damaindah Bangku Bakso Kayu Kursi Cafe Bulat Kursi Makan Minimalis Kursi Dapat Ditumpuk,427,28,132,64000.0,4.818181818181818,22,0,0,1,2,19,KOTA TANGERANG,shopee
544421999,23277788,KURSI BASO / KURSI PLASTIK / KURSI ROTAN KURSI CAFE,109111,143,2771,125000.0,4.749342352499061,2666,45,32,74,253,2262,KOTA JAKARTA BARAT,shopee
4089711803,296683203,indor.id Kursi STOOL SOFA BULAT Size 40x45 Bahan KANVAS BUSA KENYAL - Sofa Stool LEBIH BESAR - Sofa Stool Bulat - Stool Murah - Sofa Bulat Minimalis,636,270,10621,122500.0,4.805837563451776,2366,21,14,58,224,2049,KAB. BANTUL,shopee
25000040307,11365381,DTG Kursi Belajar Kursi Cafe Kursi Kerja Kursi Taman Bangku Makan Daya Dukung Yang Kuat Kursi Belajar Kursi Cafe Kursi Kerja Kursi Taman Kursi Bar Kursi Makan Minimalis Bangku Makan MTY-1,9977,79,38,96000.0,4.333333333333333,15,2,0,0,2,11,KOTA JAKARTA BARAT,shopee
3111619056,12989376,kursi anak plastik/ bangku anak plastik/ kursi plastik/ kursi tk/ bangku anak tk,1014046,474,7198,58000.0,4.849583427156046,4443,21,21,76,369,3956,KOTA JAKARTA BARAT,shopee
22017086128,801455267,IH Kursi Kerja Putar Kursi Belajar Kursi Kantor Minimalis,4127,159,1945,113000.0,4.522935779816514,327,16,6,17,40,248,KAB. TANGERANG,shopee
23816417479,184942443,SPEEDS Kursi Lipat Pancing Camping Fishing Folding Chair Camping Keluarga Outdoor 031-20,898,631,631,95999.0,4.839468302658487,978,8,4,14,85,867,KOTA SURABAYA,shopee
11424355533,49903573,TABITHA  : BANGKU / KURSI BAKSO PLASTIK RAJUT MOTIF ANYAMAN ROTAN,27,149,161,26000.0,4.949458483754513,277,0,0,1,12,264,KOTA JAKARTA SELATAN,shopee
22857365234,564993830,Sofa Anak Karakter Bangku Duduk Anak Free  Nama,2091,35,170,140800.0,4.933333333333334,30,0,0,0,2,28,KAB. KARAWANG,shopee
7054699947,171039424,SPEEDS Kursi Lipat Outdoor Portable Tempat Duduk Foldable Camping Gunung Sauna Bangku 031-13,371521,162,1129,64800.0,4.755952380952381,1863,22,8,54,240,1539,KOTA SURABAYA,shopee
14197159298,969073131,Kursi Gaming Kursi  Santai  Kursi Kantor  Kursi belajar Kursi Putar   Kursi Hidrolik  Kursi Ergonomis  Kursi profesional,707,313,1352,365000.0,4.8152866242038215,314,2,2,14,16,280,KAB. TANGERANG,shopee
2625170515,12140301,"Kursi kantor,kursi kerja, kursi kantor jaring,kursi belajar,kursi gaming",17458,1539,24381,198000.0,4.752750809061489,12486,79,65,383,1817,10142,KOTA TANGERANG,shopee
23686510684,969073131,【sandaran】Kursi Salon Kursi Facial Kursi Hidrolik Kursi Putar Kursi Bulat Roda Kursi Lab,12,118,387,235000.0,4.958333333333333,24,0,0,0,1,23,KAB. TANGERANG,shopee
21273964123,689029802,kursi lipat mini kokoh&praktis bangku mini outdoor,674,459,1967,22800.0,4.81049822064057,1124,6,2,24,135,957,KOTA TANGERANG,shopee
18178018622,969073131,Kursi Bar Kursi Belajar Kursi Cafe Kursi Kantor Kursi Putar Kursi Toko Kursi Counter,1328,845,2826,115000.0,4.695028680688337,1046,29,8,40,99,870,KAB. TANGERANG,shopee
9594118424,14404078,KURSI STOL TERMURAH BUY 1 GET 1,17315,295,3637,165000.0,4.778093883357041,2110,13,7,47,304,1739,KOTA SEMARANG,shopee
2429210719,48788191,kursi tumpuk kursi kerja kursi kantor kursi murah berkualitas kursi pesta,674,25,85,172000.0,4.929577464788732,71,0,0,1,3,67,KOTA BANDUNG,shopee
15851344382,526071818,TERLARIS MINIBEST Kursi Lipat Camping Kursi Lipat Outdoor Portable Kursi Gunung Bangku Extra Besar Super Kokoh,7458,96,6083,57000.0,4.7975318164288465,5186,48,27,99,579,4433,KOTA JAKARTA BARAT,shopee
13175720595,184942443,SPEEDS Kursi Lipat Portable Bangku Lipat Kursi Lipat Outdoor Kursi Pancing Tempat Duduk Camping Max 150kg Bangku Portable 031-18,371521,278,661,76500.0,4.81881051175657,723,7,1,13,74,628,KOTA SURABAYA,shopee
