itemid,shopid,name,stock,sold,liked,price,rating_star,total_rating,rating_1,rating_2,rating_3,rating_4,rating_5,shop_location,shop
18094411395,363064438,COD ID - Tshirt Motif Positive Mind / Kaos Katun Wanita / Baju Kaos Wanita Terbaru 2023 / Kaos Polos Wanita / Kaos Korean Style / Kaos Cewe Jumbo Lengan Pendek Crew Neck,30547,45,6,30788.0,4.7368421052631575,19,0,0,1,3,15,KOTA JAKARTA BARAT,shopee
23383786614,695565330,PAKET HEMAT 4 pcs 100 ribu kaos pria wanita terlaris/ kaos pria murah/ kaos usinex/ kaos oblong / kaos polos/ kaos harian,15535,76,138,85000.0,4.783333333333333,60,0,0,0,13,47,KOTA JAKARTA BARAT,shopee
24200749526,1106587452,COD !!! Baju Kaos Distro Cressida Logo Text Hitam Premium Quality Kaos Cotton Combed 30s Lengan Pendek T-Shrit Koas Unisex Pria/Wanita,78839,68,13,43750.0,4.730769230769231,26,0,0,2,3,21,KOTA JAKARTA BARAT,shopee
22783432893,235055225,Kaos Bulls Kaos NBA Premium Kaos Mirror Original 1:1 Kaos Branded,2076,58,22,45000.0,4.666666666666667,33,1,1,0,4,27,KOTA CIMAHI,shopee
20022207688,723225066,Kaos distro D2R Seven three keren murah berkualitas bagus kece best seller pria wanita dewasa viral terbaru di cari kalangan anak muda bergengsi baju masa kini menarik bahan kain katun halus adem lembut tshirt fashion pakaian cowo cewe COD unisex bandung,4866,149,99,59900.0,4.763440860215054,93,0,2,3,10,78,KAB. BANDUNG BARAT,shopee
20294173621,159289226,Atasan Kaos Kekinian Distro Premium - Aerostreet Dreamer Hitam Kaos T-Shirt Pria Elegant,225483,66,5,35550.0,4.666666666666667,33,0,0,3,5,25,KAB. BANDUNG,shopee
20994986758,1106587452,COD !!! Baju Kaos Distro Cardinal For Logo Text Hitam Premium Quality Kaos Cotton Combed 30s Lengan Pendek T-Shrit Koas Unisex Pria/Wanita,69870,50,5,43750.0,4.555555555555555,18,0,0,3,2,13,KOTA JAKARTA BARAT,shopee
23073434390,458678880,Kaos Tshirt Pria Terbaru Samurai One Piece Luffy Jari Warna Hitam Distro Lengan Pendek Motif Sablon LUFFY GEAR 5 NIKA/BAJU KAOS MOTIF MONKEY D LUFFY GEAR 5 NIKA/KAOS LUFFY GEAR LIMA,6216,533,586,35870.0,4.621451104100946,1268,14,8,71,258,917,KOTA JAKARTA BARAT,shopee
22483795464,695565330,PAKET HEMAT 4 pcs 100 ribu kaos pria wanita terlaris/ kaos pria murah/ kaos usinex/ kaos oblong / kaos polos/ kaos harian,15917,24,16,85000.0,4.928571428571429,14,0,0,0,1,13,KOTA JAKARTA BARAT,shopee
20693870639,1015372014,KAOS MOTIF | ATASAN PRIA WANITA | KAOS DISTRO,1182,118,4,16800.0,4.486486486486487,74,3,1,6,11,53,KAB. LAMONGAN,shopee
21584844047,962716894,KAOS POLOS LENGAN PENDEK ISI 4,7341,396,112,105000.0,4.650124069478908,403,11,4,14,57,317,KAB. TANGERANG,shopee
20985289922,947161694,KAOS PRIA DISTRO SABLON DEPAN BELAKANG UKURAN S M L XL XXL KAOS GAME EXP LANE,35967,18,4,34999.0,4.625,16,0,1,0,3,12,KOTA JAKARTA BARAT,shopee
22982181069,923757031,"Sablon Custom Bisa Request Gambar ,Desain Gratis  Bahan Cotton Combed 24S Lebih Tebal Halus Dan nyaman Dipakai",299928,25,3,75250.0,5.0,17,0,0,0,0,17,KAB. MOJOKERTO,shopee
23056845446,18834953,KAOS LENGAN PANJANG U.Q. LOGO BORDIR UNISEX,109,443,300,45649.0,4.843853820598007,301,0,1,3,38,259,KAB. PEKALONGAN,shopee
24850599253,176654106,Kaos Kancing Lengan Panjang Sablon Palestine | kaos dakwah Terbaru,900,52,21,48355.0,4.666666666666667,27,0,0,2,5,20,KOTA TANGERANG,shopee
25300045696,1106587452,COD !!! Baju Kaos Distro Cardinal Casual Text Hitam Premium Quality Kaos Cotton Combed 30s Lengan Pendek T-Shrit Koas Unisex Pria/Wanita,83213,277,32,43750.0,4.572815533980583,103,0,2,5,28,68,KOTA JAKARTA BARAT,shopee
23159725871,999454553,KAOS FREE PALESTINA (tebal bahan combed 24s),702,70,9,57800.0,4.375,32,2,1,3,3,23,KOTA BOGOR,shopee
20784999492,21729246,Paket Hemat KAOS MOTIF DISTRO 100ribu Dapat 7pcs,8654,283,163,74100.0,4.319526627218935,169,8,4,18,35,104,KAB. MAGELANG,shopee
23282872458,112764437,(FC) KAOS NATAL S-4XL REINDEER SANTA ZEBRA,1583,554,93,60000.0,4.9405940594059405,101,0,0,0,6,95,KOTA JAKARTA BARAT,shopee
13199906663,1106587452,COD !!! Baju Kaos Distro Consina Usa Text Silver aaPremium Quality Kaos Cotton Combed 30s Lengan Pendek T-Shrit Koas Unisex Pria/Wanita,60649,7,2,43750.0,5.0,3,0,0,0,0,3,KOTA JAKARTA BARAT,shopee
22152668971,794869278,T-shirt Kaos Distro Motif Anime Serial Gundam Scribble RX 78 Gambar terbaru samurai Baju Cowo Cewe Unisex Streetwear Bahan cotton combat 30s,2765,50,56,42250.0,4.861111111111111,36,0,0,1,3,32,KOTA JAKARTA BARAT,shopee
14608960349,50737986,RAINBOW - CROPTOP LEHER KOTAK/ SQUARE NECK LENGAN PENDEK / BAHAN SPANDEK,4801,4688,14587,16388.0,4.728794888742014,18241,155,178,705,2367,14836,KOTA JAKARTA BARAT,shopee
14987845773,174937818,GR OVERSIZED / ATASAN JUMBO LD 130 BABYTERRY PREMIUM SR300,4984,19446,25626,28900.0,4.6882140087878,38837,339,393,1639,6272,30194,KOTA JAKARTA BARAT,shopee
25400353176,41973717,Kaos Dewasa Distro Import Premium | Pria Dan Wanita,992,334,71,32900.0,4.696,125,1,1,5,21,97,KAB. JEMBER,shopee
23761032309,239303523,KAOS T-SHIRT KAOS DISTRO MOTIF BERGAMBAR GANGSTA PARTY TULISAN LENGAN / KAOS TERBARU / KAOS KEREN TERLARIS / KAOS TRENDY / KAOS PRIA KEREN 2023 / DISTRO BANDUNG / POLOS / TULISAN KATA KATA / KEKINIAN / TERLARIS / POPULER / KECE / VIRAL / KATUN 30 S,27698,26,4,39945.0,3.888888888888889,9,0,1,1,5,2,KOTA JAKARTA BARAT,shopee
20095350713,937471089,"OLABAMBA Kaos Distro Premium Prabowo Gemoy OL3D 111  Baju Atasan Pria Wanita Warna Hitam Putih Ukuran S, M, L, XL, XXL, XXXL Murah",8768,140,82,116610.0,4.819672131147541,61,1,1,0,4,55,KAB. TANGERANG,shopee
16998323975,128973635,"Kaos Oversize Wanita Dark Mistay (LD 106, P 65)",387,581,171,13900.0,3.5738636363636362,176,26,15,33,36,66,KOTA JAKARTA BARAT,shopee
20784696182,162857854,Baju Kaos Distro Pria Keren Terbaru Lengan Pendek Motif Strategick Tulisan Kuning Pakaian Oblong Cowok Cewek Couple Unisex,46203,715,178,38250.0,4.614814814814815,270,7,3,12,43,205,KOTA JAKARTA BARAT,shopee
14742121085,218425783,HOOLIGANS T-Shirt Ripped Matchday Black,29802,59,224,49500.0,4.507142857142857,280,7,7,23,43,200,KOTA TANGERANG SELATAN,shopee
14229951433,641494522,MARC SHOP FASHION - ATASAN RAJUT WANITA TURTLENECK KERAH TINGGI LENGAN PENDEK RAJUT MURAH KOREA,298162,11,52,43699.0,4.645161290322581,31,1,0,1,5,24,KOTA MAKASSAR,shopee
23022522786,381047159,"Kaos Jamda KAOS JAMDA JATENG 2023, Kaos CB",18461,92,137,47000.0,4.0534521158129175,449,31,24,64,101,229,KOTA JAKARTA BARAT,shopee
16698391836,96414780,Kaos Distro Robot Yang Di Rakit Selama 9 Bulan Kaos Kata Kata Terbaru,2060,4,2,66000.0,4.526315789473684,19,1,0,1,3,14,KAB. BANDUNG,shopee
20484323127,1077858887,Bisa Cod / Baju Pria Dewasa Gold rush / Atasan Pria Lengan Panjang / Baju Pria Distro / Baju Trendy Pria / Baju Terlaris Pria,79873,26,13,41000.0,4.48936170212766,47,1,1,6,5,34,KOTA JAKARTA BARAT,shopee
12464023043,222502759,Hammerstout | T-shirt distro cotton premium.,14914,3,18,50000.0,4.411764705882353,17,1,0,0,6,10,KOTA TANGERANG SELATAN,shopee
15197878966,84329969,DEATHLESS KAOS | PIGSHIIET | ARTWORK SERIES,6917,216,477,60000.0,4.7032085561497325,374,2,3,21,52,296,KAB. KEDIRI,shopee
20363645072,216556118,KAOS HODIE PRIA TERLARIS/KAOS DISTRO MURAH/KAOS HODIE/KAOS HODIE,700,13,6,35625.0,4.75,4,0,0,0,1,3,KOTA TANGERANG,shopee
20992174474,182602443,KAOS WRANGLER FLAG AMERICA PREMIUM  PRIA  KATUN 100%  T-SHIRT,670,72,81,50000.0,4.5813953488372094,86,1,2,6,14,63,KAB. BANDUNG,shopee
22577893065,836627177,The Monseur Gallery T-shirt Oversize New Jeans | Kaos Wanita Putih,43814,1664,11772,59000.0,4.835365853658536,1640,12,2,31,154,1441,KOTA SURABAYA,shopee
10847724479,53022156,COD ( Bayar di tempat ) Kaos berburu motif mossy oak 1 paket,10639,101,157,57000.0,4.559748427672956,639,14,11,32,137,445,KOTA BANDUNG,shopee
19379764085,165302565,Kaos Pria Distro Lengan Pendek Kayser pilates Baju T-Shirt Keren,1745,119,153,42900.0,4.457227138643068,339,11,4,30,68,226,KOTA JAKARTA BARAT,shopee
11720894762,292824261,Roughneck TS3305 White Crossroad Tshirt,432,39,339,53600.0,4.525291828793774,257,3,5,18,59,172,KOTA MALANG,shopee
21772997830,165209823,OOTDSUPPLY Oversized Tshirt Lazy Time I Oversize Pria & Wanita OVZ099,780,227,3017,79200.0,4.8799149840595115,941,5,2,12,63,859,KAB. BANYUWANGI,shopee
11348855556,136822164,(BAYAR DITEMPAT) KAOS STUSSY X NIKE BAJU DISTRO COWOK LENGAN PENDEK,872,41,353,39000.0,4.607287449392713,247,6,0,19,35,187,KOTA CIMAHI,shopee
22417456897,334189743,olga (sabrinabranded3),20783,349,38,100000.0,4.7690582959641254,455,7,2,18,33,395,KAB. TANGERANG,shopee
5577959502,225824230,KAOS PRIA MEKANIK INDONESIA TEAM MALAM,13702,75,25,27300.0,4.375,80,4,2,3,22,49,KOTA JAKARTA BARAT,shopee
21782520945,26950264,PROMO!!PAKET HEMAT 100 RB DAPET 3 KAOS + 3 CELANA CHINOS PENDEK,2590,279,76,97900.0,4.2026143790849675,153,12,4,16,30,91,KAB. JEPARA,shopee
23555419349,1050442044,[HOT] Kaus desain taktis tim Glock kaos dalam taktis serat mikro mikrofiber layar 3D kaus,3441,31,31,53999.0,4.777777777777778,27,1,0,0,2,24,KAB. TANGERANG,shopee
18577146096,239522484,Jackhammer Tshirt Positive Energy,750,279,1352,72000.0,4.596590909090909,1232,20,34,61,193,924,KOTA SURAKARTA (SOLO),shopee
23045675704,101487673,Inspired27 Tshirt - Hush Wh,127,47,30,80000.0,4.831325301204819,83,1,1,1,5,75,KOTA MALANG,shopee
6719390757,72814698,IN {COD} Baju Pria Denger Terlaris Pakaian Pria Fashion Lengan Panjang Baju Sweater Pria,33705,62,181,39900.0,4.359882005899705,339,13,12,30,69,215,KOTA JAKARTA BARAT,shopee
19137171244,263997098,T Shirt Racing Hell Sandwash Limited Edition,999981,4,3,49900.0,3.857142857142857,7,2,0,0,0,5,KAB. BANDUNG,shopee
20092561403,669846152,IL -  HANNA RIBBED CROP TOP / ATASAN WANITA SALUR CROPPED KOREAN STYLE,1562,2888,6480,12999.0,4.537486218302095,1814,43,39,108,334,1290,KOTA JAKARTA BARAT,shopee
23226598151,68038012,CROP TOP SINGER SALVAGE,20,44,248,14990.0,4.5508474576271185,118,2,1,8,26,81,KAB. SIDOARJO,shopee
23019295339,432402948,MILIKI KAOS Distro Wildtime Co Bandana Baseball White l Black,9830,17,43,55500.0,4.127272727272727,55,2,4,6,16,27,KOTA TANGERANG SELATAN,shopee
19956924880,643685923,ATASAN RAJUT STRIPE GARIS-GARIS LENGAN PENDEK BELANG SALUR WANITA PREMIUM,2076,1044,7607,39600.0,4.705366922234392,1826,11,15,78,293,1429,KAB. BANDUNG,shopee
19353503310,28717111,HOOLIGANS T-Shirt VAR TED ENG - Black,147,245,509,88800.0,4.816733067729084,753,1,5,15,89,643,KOTA BANDUNG,shopee
22813247297,312575221,MACAN WARNA/MURAH/DEPAN BELAKANG/DISTRO,8717,68,63,24500.0,4.525,200,2,4,12,51,131,KOTA JAKARTA BARAT,shopee
15246038538,54357593,KAOS PRIA DISTRO BAND DEADSQUAD MUSIK DEATH METAL INDONESIA PASUKAN MATI,48,74,386,59500.0,4.78752107925801,593,3,2,19,70,499,KOTA BANDUNG,shopee
14568193232,649110043,Bonuss Topi !!! Baju Kaos Pria Lengan Panjang / Tshirt Distro Logo Cardinal Jeans Gold / Baju Kaos Pria & Wanita Premium Quality,493830,968,743,53400.0,4.304885590599876,3234,144,123,321,661,1985,KOTA JAKARTA PUSAT,shopee
16189794809,303125983,Kaos RDW Professional Lavoce TRF Audio Sound System Pemburu Horeg Soundbalapblitar,31434,69,119,58500.0,4.709016393442623,488,1,9,11,89,378,KAB. BLITAR,shopee
12311323039,285872292,"pakaian pria baju rihui size M,L,XL kaos pria lengan panjang baju pria terbaru-hodi.id",66984,2,0,45500.0,4.4,5,0,0,1,1,3,KOTA JAKARTA BARAT,shopee
22476844266,91996077,Kaos Distro Pria Lengan Pendek Premium Jordan FULLHANTAG,12118,18,1,55000.0,4.714285714285714,14,0,0,0,4,10,KOTA BANDUNG,shopee
12215046864,131797027,KAOS PRIA LENGAN PANJANG DISTRO KAYSER MARTINS UNISEX BAJU PRIA LENGAN PANJANG VOGUE PAKAIAN PRIA,329560,521,175,32850.0,4.423401688781665,829,21,23,79,167,539,KOTA JAKARTA BARAT,shopee
