itemid,shopid,name,stock,sold,liked,price,rating_star,total_rating,rating_1,rating_2,rating_3,rating_4,rating_5,shop_location,shop
7899866448,887866836,MS Bantal selimut 2 in 1 balmut bedcover lipat travel bermotif,997,270,10,35000.0,5.0,13,0,0,0,0,13,KAB. TANGERANG,shopee
18492942540,36898494,BISA COD Selimut Bulu Halus Tebal 180x200 Embos Polos Terlaris,87725,267,23432,69800.0,4.8355263157894735,152,1,1,1,16,133,KOTA JAKARTA BARAT,shopee
21386200477,312575142,LUXURYPARTY MT-1A Selimut Bulu Dewasa Motif Karakter 140x190cm/Selimut Bulu Lembut Motif Dewasa/ Selimut Bulu Halus Tebal - MT-1A,4571,268,14,29664.0,4.5,70,2,3,4,10,51,KOTA MEDAN,shopee
19171781878,1394747,SELIMUT BULU HALUS SELIMUT KARAKTER ANAK Lembut Motif  Kartun Lucu PREMIUM HIGH QUALITY,327,259,2703,75000.0,4.885542168674699,996,3,4,13,64,912,KOTA JAKARTA BARAT,shopee
7108179269,5139038,RC Selimut Bulu Karakter anak Ukuran 120x175cm,4173,269,635,20999.0,4.754665452890305,2230,14,10,85,283,1838,KOTA SURABAYA,shopee
16196432142,590728580,Selimut Bulu Super Lembut Dan Halus Motif Dewasa Ukuran150x200cm Motif Terbaru,380,257,27,31100.0,4.571428571428571,63,0,2,4,13,44,KOTA JAKARTA UTARA,shopee
19793905476,48708202,Kintakun Selimut Tebal / Bed Cover Only Double 180 King Dluxe Luxury Microtex Multivarian 2,156,239,598,199900.0,4.782051282051282,156,1,1,6,15,133,KOTA JAKARTA UTARA,shopee
19645041017,730152099,Selimut Bulu Halus Bermotif - Selimut Dewasa Ukuran Jumbo / HK500,10593,233,30,26776.0,4.594059405940594,101,3,2,5,13,78,KAB. KUBU RAYA,shopee
21847647025,74307013,BEDCOVER SET POLOS AESTHETIC PREMIUM QUALITY,3941,227,4755,220400.0,4.864125122189638,1023,4,3,11,92,913,KAB. BANDUNG,shopee
18182922911,1052117443,BEDCOVER SINGLE MICROTENCEL GRAMASI 120,869,220,205,230000.0,4.866666666666666,195,1,1,2,15,176,KOTA TANGERANG SELATAN,shopee
8985556500,98759012,Selimut Karakter Bulu Halus 150X200 Motif Anak Karakter,100766,206,19,18500.0,4.4035087719298245,57,3,1,5,9,39,KOTA JAKARTA UTARA,shopee
12075254730,121126280,Selimut Bulu Anak /Selimut Anak Bulu / Selimut PREMIUM QUALITY,116,199,130,49900.0,4.846590909090909,176,0,0,4,19,153,KOTA JAKARTA BARAT,shopee
23383847794,183954484,Selimut Bulu Motif Karakter 183x140cm/ Selimut Bulu Motif Dewasa/ Selimut Bulu Halus Tebal 183x140cm - MT-1A Livingdream,59804,204,48,28181.0,4.716666666666667,60,1,0,0,13,46,KAB. SIDOARJO,shopee
23358670880,45672125,Termurah!! Selimut Lembut Pola Dewasa Kartun 135x185 cm Terlaris Lembut,9623,191,11,21500.0,4.454545454545454,22,1,1,0,5,15,KOTA JAKARTA BARAT,shopee
23560765950,1028534632,Bedcover Motif Berbagai Variasi Nyaman Halus Lembut Kualitas Premium uk 150x200 cm,794,181,236,89000.0,4.966666666666667,120,0,0,0,4,116,KOTA TANGERANG SELATAN,shopee
21285933522,1107026786,Selimut Dewasa    Musim Panas Selimut 150*200&180*200,2180,181,169,69000.0,4.952830188679245,106,0,0,0,5,101,KOTA SURABAYA,shopee
7557060898,119654820,"Selimut Yatis Blanket Bulu Flanel Fleece Polos Anak, Dewasa Besar 160x200cm Cokelat, Krem, Orange, Merah, Maroon, Pink, Ungu, Biru, Abu, Tosca, Hijau untuk Hotel, RS, Klinik",285,178,635,59000.0,4.844079718640094,855,2,0,13,101,739,KOTA BANDUNG,shopee
