itemid,shopid,name,stock,sold,liked,price,rating_star,total_rating,rating_1,rating_2,rating_3,rating_4,rating_5,shop_location,shop
12999213725,175456753,Dobujack Tshirt Stripe Snuffy Blue White Tees,3340,918,2059,88000.0,4.7639593908629445,788,3,4,26,110,645,KOTA BANDUNG,shopee
8271843890,391939703,KAOS DISTRO PRIA THE FLOATING CITY VENEZA,1265,155,3016,21500.0,4.525140749369054,5160,105,102,416,898,3639,KOTA BANDUNG,shopee
16883452538,824063481,Baju Kaos Polos Kaos Oblong DISTRO COTTON COMBAT Hitam Putih - Kaos Oblong Polos/Katun Premium AllSize,23565,1904,587,2500.0,4.491957104557641,746,22,11,62,134,517,KOTA BANDUNG,shopee
13771170306,177400943,Aerostreet T Shirt Streetwear Skate Hitam Kaos T-Shirt T-Shirt AAAAA,1002,2240,10651,69900.0,4.816760079551618,11066,62,56,198,1228,9522,KAB. KLATEN,shopee
21393467996,576097092,T-shirt Distro Premium Bahan Katun l Kaos Pria Wanita Motif Simpel,57264,3598,624,39000.0,4.634309623430962,1195,21,14,72,167,921,KOTA CIMAHI,shopee
19190964820,256256057,BENIDSON Oversized Tshirt Blessing Line,168,1148,4246,90000.0,4.740960871718673,2019,11,21,58,300,1629,KAB. BANYUWANGI,shopee
23256666556,9960721,T SHIRT PLEASURE TRIP KAOS ATASAN COTTON COMBAD,4673,1586,3802,38500.0,4.6915367483296215,898,6,10,30,163,689,KAB. BANDUNG,shopee
23456476146,298178082,Baju Kaos Musik Band Distro NECKDEEP Tebal 24s,10649,1112,547,33000.0,4.419921875,512,20,14,36,103,339,KAB. BANDUNG,shopee
15256776375,300159541,House of Smith T-shirt Black Rainbow (TS01),8054,92,477,58000.0,4.471228615863142,643,24,19,44,99,457,KOTA SURAKARTA (SOLO),shopee
3487490273,395805097,Kaos Polos Cotton Combed Premium Lengan Pendek Premium Pria Wanita Termurah,716378,35504,13104,15500.0,4.517262083458421,33371,666,638,2457,6605,23005,KOTA BANDUNG,shopee
20943392025,795072465,Baju Kaos Distro Sanamy Dewasa / Kaos Distro / Baju Pria Keren / Kaos Murah / Kaos Original / Pakaian Pria,124731,5176,3978,28900.0,3.818908122503329,5261,735,359,626,940,2601,KAB. BANDUNG,shopee
22543058137,826160036,Distinct - Kaos Distro Wanita Pria Cotton 30s,395,497,1313,44100.0,4.589785831960461,607,7,6,38,127,429,KOTA JAKARTA BARAT,shopee
17398782985,545278557,Terbaru Tshert Breakside Rainbow Full Collour / Baju Kaos Oblong Masa Kini Cowok Cewek / Atasan Santai lengan Pendek Kaos Lembut / Kaos Combad Premium Katun Breakside Termurah,3101,1374,326,35900.0,4.406593406593407,637,21,17,56,131,412,KAB. BANDUNG,shopee
19741110128,795072465,Kaos Pria / Baju Distro Pria / Kaos Distro / Kaos Motif Depan Belakang / Kaos Sanamy / Kaos Original / Baju Oblong Pria,122321,4307,2250,28900.0,3.8366906474820146,2780,390,166,346,484,1394,KAB. BANDUNG,shopee
5196469175,50042186,KAOS DISTRO PRIA II DEWASA SABLON DIGITAL,273370,355,1464,17100.0,4.460588448964765,2754,86,57,228,517,1866,KOTA JAKARTA BARAT,shopee
22081084197,1049951268,Baju Kaos T Shirt Cotton katun 100% original combed 24s Premium Pria Wanita Unisex 98,299906,108,1269,55000.0,4.684210526315789,38,1,1,1,3,32,KAB. BOGOR,shopee
19792270964,72110214,T-shirt distro pria /kaos distro/pakaian pria / kaos cowok / Atasan Sevendays sevenday,210525,1397,249,29000.0,4.063965884861407,469,47,19,52,90,261,KOTA JAKARTA BARAT,shopee
20342770371,836627177,The Monseur Gallery T-shirt Oversize Blue Heart | Kaos Hitam,40185,961,17371,58000.0,4.530225207427894,2531,76,62,153,393,1847,KOTA SURABAYA,shopee
12633021165,367605109,KAOS PRIA DISTRO / KAOS DISTRO COWOK / NATIVE8 - STAY CHILL RESPECT THE LOCALS,16489,10104,39955,47500.0,4.565412552028075,36761,648,654,2240,6947,26272,KAB. BANDUNG,shopee
22616450723,44187183,TSHIRT NVRL CRAZY RABBIT / Kaos distro baju pria wanita atasan katun combed 30s,106,368,440,31500.0,4.315852205005959,839,33,32,82,182,510,KOTA JAKARTA UTARA,shopee
23355363308,152829781,Clote Kaos Salur Pocket Oversize Cotton Combed 24s - Brown White,3284,1452,4030,59143.0,4.8040904198062435,929,5,3,16,121,784,KOTA BANDUNG,shopee
20480806387,389105544,T-shirt Distro Vintage / Kaos Pria & Wanita / Retro / Classic / Street Bike Racer / Fast and Furious / Racing 81 / Alive Angel / Nascar / Cowok Cewek / Streetwear / Baju Putih / Hotrod / Oversize / Tamia / Disney / MNST / KAOSAYE / MISCAST / BRAINSGLAND,13188,1453,2894,48600.0,4.558724832214765,1788,32,37,114,322,1283,KOTA BANDUNG,shopee
12375789498,10919960,FC - KAOS OVERSIZE BAD HABBITS,228,222,746,15000.0,4.185145317545748,929,62,46,110,151,560,KOTA JAKARTA BARAT,shopee
4919059459,28717111,HOOLIGANS T-Shirt Linea - Black,1309,886,31202,88800.0,4.813691838291381,10489,45,52,213,1195,8984,KOTA BANDUNG,shopee
22037808673,178637142,COD/DS/BAJU OBLONG CAFU (M-L-XL),791,259,410,47250.0,4.460606060606061,330,14,4,26,58,228,KOTA JAKARTA BARAT,shopee
21291396193,545278557,Tshirt Sultan Terlaris kaos Aerostreet Combad Premium / Baju Kaos Pria Keren Termurah / Shirt Oblong Katun Aerostreet Model Terbaru / Kaos Katun Picture Screen Printing Aero Street Banyak Warna,8919,1054,540,39900.0,4.4620493358633775,1054,27,31,87,192,717,KAB. BANDUNG,shopee
21891098380,67445239,Kaos Salur garis garis Stripe Pria Kaos Baju kaos Distro Baju kaos Terlaris,519779,5373,3134,39950.0,4.24161807580175,5488,311,233,548,1123,3273,KOTA TANGERANG,shopee
23049317921,24465836,Kaos Pria -Kaos Distro - kaos katun 24s adem  - Kaos Slipknot - Kaos band Metal -KAOS CEWE COWO KEKINIAN - KAOS DEAD SQUAD -KAOS DISTRO KEKININ - T-SHIRT PRIA,36429,834,939,50999.0,4.629430719656283,931,15,11,43,166,696,KAB. BANDUNG,shopee
9768214766,184376639,Exhale Tshirt Grft White Oversized,168,214,5193,90000.0,4.851375332741792,2255,10,11,33,199,2002,KAB. BANYUWANGI,shopee
8061301254,393664498,KAOS DISTRO VERNALEQUINOX / BAJU KAOS VERNAL EQUINOX - KAOS PRIA DAN WANITA - KAOS - PAKAIAN PRIA - THSIRT PRIA -TSHIRT TERLARIS - BAJU DISTRO - KAOS OVERSIZE - KAOS OVERSIZED,21058,646,8725,44000.0,4.555266319583501,5002,80,92,350,925,3555,KAB. BANDUNG BARAT,shopee
23881254045,584850260,FENJACK Tshirt / Kaos Lengan Pendek DEATH HAS NO POWER ( Sablon ) Size S-XXL - Pria & Wanita,4355165,175,354,39900.0,4.163934426229508,61,7,2,4,9,39,KOTA JAKARTA BARAT,shopee
10262245793,367605109,KAOS DISTRO PRIA / KAOS DISTRO COWOK / KAOS DISTRO BANDUNG / NATIVE8 - THE FOREST,17426,2666,7537,47500.0,4.5727476217123675,7148,133,111,409,1371,5124,KAB. BANDUNG,shopee
22872890220,165115723,Jackarmy - Tshirt Creates,419,661,6233,79550.0,4.789161727349704,1181,8,1,37,140,995,KOTA BANDUNG,shopee
22945124187,522677299,Kaos PABLO ESCOBAR Black Kaos Distro Unisex,1014586,420,3037,28500.0,4.2778409090909095,1760,83,72,195,333,1077,KAB. BANDUNG,shopee
19982449215,1031182688,Baju Kaos Tshirt Distro Graffity Tuslisan Simpel Eatme Pakaian Pria Wanita Keren Lengan Pendek Warna Putih Terbaru Motif Sablon Simple,378088,2297,832,39900.0,4.644206549118388,1588,18,21,75,280,1194,KOTA JAKARTA BARAT,shopee
11390933554,374271804,{LANGSUNG PABRIK} KAOS POLOS / KAOS OBLONG Pe soft 24s,14029,5734,13573,20900.0,4.782111634162744,19354,70,105,532,2558,16089,KOTA SURABAYA,shopee
17419045622,178637142,COD/DS/BAJU OBLONG EWSOU ( M-L-XL),1001,76,278,43050.0,4.493996569468267,583,17,11,44,106,405,KOTA JAKARTA BARAT,shopee
3684322187,167234726,Baju Kaos Distro Pria Wanita Baju Kaos Pria Elevendays Original Baju Kaos Oversize Aesthetic Streetwear Baju Kaos Korea,41589,449,7168,59000.0,4.688588007736944,1551,19,22,64,213,1233,KOTA BANDUNG,shopee
16496240554,537800296,Kaos Oblong Termurah Untuk Dewasa Unisex Bahan Pe Soft 24s Dengan Gambar Sablon Digital,3854,711,61,17700.0,4.596045197740113,354,7,6,15,67,259,KAB. BREBES,shopee
10952278771,545749123,[COD]KAOS PRIA WANITA / KAOS DISTRO BANDUNG / KAOS TSHIRT FREE STICKER,47810,253,2123,46400.0,4.525758305247954,2078,43,33,153,411,1438,KOTA BANDUNG,shopee
10706391276,61415593,KAOS DISTRO KEREN BAHAN TEBAL BERKUALITAS ORIGINAL,1795,112,126,36500.0,4.5,308,7,7,25,55,214,KOTA MAKASSAR,shopee
21220875391,165302565,Kaos Pria Distro Lengan Pendek Kayser Time Baju T-Shirt Keren,3215,3772,6747,42900.0,4.462207521744457,8166,198,201,710,1575,5482,KOTA JAKARTA BARAT,shopee
16683975639,795072465,T-Shirt Pria Original Keren / Kaos Sanamy / Kaos Hitam / Kaos Pria / Kaos Distro,110755,925,582,29150.0,3.9197707736389686,698,81,50,71,138,358,KAB. BANDUNG,shopee
3652013539,58729651,KAOS POLOS LENGAN PENDEK COTTON COMBED 30S BAJU KAOS PRIA GAMBAR KARTU BAJU KAOS DISTRO PRIA TERBARU TSHIRT  KEREN KAOS LENGAN PENDEK PRIA,984937,1379,564,40900.0,4.6138613861386135,1414,30,20,60,246,1058,KOTA JAKARTA TIMUR,shopee
22155664758,641909204,Kaos salur distro kaos striip distro pria dan wanita,326,154,23,40000.0,4.647058823529412,51,0,1,2,11,37,KAB. BANDUNG BARAT,shopee
5718133147,154731154,Kaos Stripe Tangan Pendek Bahan Katun 30s Reaktif Kaos Salur Baju Pria & Wanita Unisex kaos motif salur pria Bahan Distro,235604,1932,396,39330.0,4.5812101910828025,628,11,11,39,108,459,KOTA BANDUNG,shopee
8486042753,50042186,KAOS DISTRO PRIA II DEWASA SABLON DIGITAL/DTF,274403,159,645,17100.0,4.4812753036437245,1979,51,43,152,395,1338,KOTA JAKARTA BARAT,shopee
