itemid,shopid,name,stock,sold,liked,price,rating_star,total_rating,rating_1,rating_2,rating_3,rating_4,rating_5,shop_location,shop
23776075254,262355117,(GROSIR) LUNCHBOX KRAFT LAMINASI UKURAN S M L 290GSM LUNCH BOX,16851,12372,225,600.0,4.865424430641822,484,2,0,6,45,431,KOTA SURABAYA,shopee
13218155674,106339623,Lunch Box Size M 290gr Custom Cetak 1 Warna Minimal Order 1000pcs Kotak Makan Kertas Brown Paper Box Makanan Dus Kraft Craft,175999,12500,428,750.0,4.834862385321101,109,1,0,2,10,96,KOTA BANDUNG,shopee
6541567233,280943324,Kotak Makan Plastik 500ML Thinwall / Food Container,47815,13047,3504,815.0,4.901835594573025,3776,10,8,41,227,3490,KOTA JAKARTA BARAT,shopee
7162714150,308027559,DUS LUNCH BOX L / LARGE  KRAFT PAPER LAMINASI KOTAK MAKANAN NASI,665951,12102,384,650.0,4.959681433549029,2227,1,0,6,66,2154,KOTA BANDUNG,shopee
23106601882,807229843,LUNCH BOX SERBAGUNA 3 SEKAT / KOTAK NASI / KOTAK BEKAL,20077,10782,2795,3850.0,4.66243654822335,1584,31,12,62,255,1224,KOTA JAKARTA BARAT,shopee
7303883800,53101052,Lunchbox S (Laminasi) LB 05,3093,10583,1907,475.0,4.911864406779661,3547,6,6,36,199,3300,KOTA SURABAYA,shopee
9435764862,257014725,Thinwall Bento Sekat 4 + Tutup Datar Tutup Dome Cembung/ Food Container Kotak Bekal Makanan Tebal,43222,10102,4278,1879.0,4.910126994464344,3101,4,9,18,197,2873,KAB. BANDUNG,shopee
22968644068,418493868,MIKA BENTO BINTANG / KOTAK MAKAN SEKAT 4 / KOTAK MIKA  / TRAY SEKAT 4 BINTANG - ISI 50 SET,2000,10608,419,770.0,4.858208955223881,134,0,0,2,15,117,KOTA JAKARTA UTARA,shopee
5141568758,280943324,Kotak Makan Plastik 650ML THINWALL RECTANGLE / Food Container,21498,8798,2382,845.0,4.894789329344303,4057,15,13,54,237,3738,KOTA JAKARTA BARAT,shopee
6966435256,257014725,Thinwall BUJUR SANGKAR 1000ml + Tutup / Kotak Makan Plastik 1000 ml FREE PACKING [ECERAN],113297,9154,1641,1555.0,4.919657762938231,4820,9,5,45,245,4516,KAB. BANDUNG,shopee
5485262242,204029329,LUNCH BOX M PAPER LUNCHBOX M MURAH,659342,8996,196,420.0,4.9426386233269595,525,2,0,2,18,503,KOTA BEKASI,shopee
4440432917,109678288,LUNCH BOX PAPER COKLAT KRAFT SIZE BESAR /LARGE (MIN ORDER 50) KOTAK MAKAN TAKEAWAY POLOS BROWN CRAFT,9797260,8266,1040,699.0,4.9488476672287804,1821,1,1,8,68,1743,KOTA JAKARTA BARAT,shopee
8397281420,106339623,Box Dimsum Takoyaki Bola Ubi Size XS 290gsm Kotak Makan Kertas Kraft,49289,8669,541,400.0,4.9400785854616895,1040,0,4,2,48,986,KOTA BANDUNG,shopee
20767309493,915254897,PAPER LUNCH BOX FOODGRADE SIAP PAKAI MURAH UKURAN M DAN UKURAN L / KOTAK MAKAN TANPA PERLU DI RAKIT BAHAN ECO KRAFT PAPER LAMINASI PE FOODGRADE / KEMASAN MAKANAN MURAH SIZE MEDIUM DAN SIZE LARGE FOODGRADE SIAP PAKAI / KOTAK MAKAN,77074,8556,62,649.0,4.9298245614035086,57,0,0,1,2,54,KOTA JAKARTA PUSAT,shopee
